,Country Name,Country Code,Year,GDP (current US$),GDP growth (annual %),"GNI, Atlas method (current US$)",Gross capital formation (% of GDP),High-technology exports (% of manufactured exports),"Immunization, measles (% of children ages 12-23 months)",Income share held by lowest 20%,"Industry (including construction), value added (% of GDP)","Inflation, GDP deflator (annual %)","Life expectancy at birth, total (years)",Population growth (annual %),Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),"School enrollment, primary and secondary (gross), gender parity index (GPI)","Total debt service (% of exports of goods, services and primary income)",income,gdp_growth,inequality,inflation,life_exp,poverty,school_enroll,income_num,gdp_growth_num,inequality_num,inflation_num,life_exp_num,poverty_num,school_enroll_num
2190,South Asia,SAS,2015,2414503392484.38,7.68973935167961,2400870450606.23,31.9449594509372,7.17332293628696,88.1945047033721,,27.2213156084037,3.80941135387052,69.5110334122263,1.1468644959451,,,1.03336000442505,11.0512753435031,very high,very high,,medium,low,,very high,4.0,4.0,2.0,2.0,1.0,2.0,4.0
2191,South Asia,SAS,2016,2679313169377.96,7.96912333627881,2587777660601.68,30.4067900213796,6.80375650619021,89.0241443121865,,27.0437625990505,4.74606735613751,69.9184707063298,1.14742662932202,,,1.05137002468109,16.2815630319836,very high,very high,,low,low,,very high,4.0,4.0,2.0,1.0,1.0,2.0,4.0
2192,South Asia,SAS,2017,3075955432871.73,6.78411966003432,2830717215187.29,31.3448894997866,6.60446743533248,90.8821463746617,,26.9539492631074,4.69861577035089,70.2904723380061,1.11322183437414,,,1.04560995101929,10.1504126467067,very high,very high,,low,low,,very high,4.0,4.0,2.0,1.0,1.0,2.0,4.0
2193,South Asia,SAS,2018,3159841615195.07,6.3936663253368,3176295071307.44,32.5827015595688,8.39822041158147,93.4797310634395,,26.933539766077,4.08977323226982,70.6523573971364,1.0528841436166,,,0.996649980545044,11.8565007273084,very high,very high,,medium,low,,medium,4.0,4.0,2.0,2.0,1.0,2.0,2.0
2194,South Asia,SAS,2019,3318484576527.33,4.09454306508007,3380051828641.14,30.5798864359397,9.84298512317192,95.2155709584117,,25.4550715858992,3.38307296288543,70.9975623145981,1.01724945450809,,,1.00069999694824,10.0033626092107,very high,high,,medium,low,,medium,4.0,3.0,2.0,2.0,1.0,2.0,2.0
2195,South Asia,SAS,2020,3172770463749.49,-4.98750173651176,3172448012222.77,29.3401016860698,10.701786473677,89.9725587652273,,25.976390980484,3.5292328591457,70.3622206982499,0.970749727379122,9.4,,0.992489993572235,15.2662305046281,very high,very low,,medium,low,low,low,4.0,0.0,2.0,2.0,1.0,1.0,1.0
2196,South Asia,SAS,2021,3717045071833.11,9.24659959728567,3633313606157.17,32.1325895667968,9.94475395897548,90.0765439199873,,27.1503504982647,7.19536279695098,67.8215299767513,0.842298209099239,7.9,,,8.62195954464528,very high,very high,,low,low,low,,4.0,4.0,2.0,1.0,1.0,1.0,2.0
2197,South Asia,SAS,2022,3930640287773.46,7.10115392630797,4017988257268.31,33.3730230791229,12.3435483630158,95.0682543676839,,26.3092218083012,5.84599851435458,72.0115731308447,0.805672047808918,6.1,,,8.74037984983106,very high,very high,,low,medium,low,,4.0,4.0,2.0,1.0,2.0,1.0,2.0
2198,South Asia,SAS,2023,4210302249458.65,8.50528885307943,4327722252599.97,32.9237448741537,14.5371180397496,93.4506694979497,,26.1261014704949,5.07631108497439,72.3247648783903,0.880272546944629,4.7,,,10.4523944175136,very high,very high,,low,medium,low,,4.0,4.0,2.0,1.0,2.0,1.0,2.0
2199,South Asia,SAS,2024,4512296631866.31,6.23259967615652,4465547260770.94,32.5426603489501,18.0589039340453,96.8983431722758,,25.4482842781708,3.46065234103293,,0.886479316682577,3.8,,,11.0802765637016,very high,very high,,medium,,low,,4.0,4.0,2.0,2.0,2.0,1.0,2.0
2200,South Asia (IDA & IBRD),TSA,2015,2414503392484.38,7.68973935167961,2400870450606.23,31.9449594509372,7.17332293628696,88.1945047033721,,27.2213156084037,3.80941135387052,69.5110334122263,1.1468644959451,,,1.03336000442505,,very high,very high,,medium,low,,very high,4.0,4.0,2.0,2.0,1.0,2.0,4.0
2201,South Asia (IDA & IBRD),TSA,2016,2679313169377.96,7.96912333627881,2587777660601.68,30.4067900213796,6.80375650619021,89.0241443121865,,27.0437625990505,4.74606735613751,69.9184707063298,1.14742662932202,,,1.05137002468109,,very high,very high,,low,low,,very high,4.0,4.0,2.0,1.0,1.0,2.0,4.0
2202,South Asia (IDA & IBRD),TSA,2017,3075955432871.73,6.78411966003432,2830717215187.29,31.3448894997866,6.60446743533248,90.8821463746617,,26.9539492631074,4.69861577035089,70.2904723380061,1.11322183437414,,,1.04560995101929,,very high,very high,,low,low,,very high,4.0,4.0,2.0,1.0,1.0,2.0,4.0
2203,South Asia (IDA & IBRD),TSA,2018,3159841615195.07,6.3936663253368,3176295071307.44,32.5827015595688,8.39822041158147,93.4797310634395,,26.933539766077,4.08977323226982,70.6523573971364,1.0528841436166,,,0.996649980545044,,very high,very high,,medium,low,,medium,4.0,4.0,2.0,2.0,1.0,2.0,2.0
2204,South Asia (IDA & IBRD),TSA,2019,3318484576527.33,4.09454306508007,3380051828641.14,30.5798864359397,9.84298512317192,95.2155709584117,,25.4550715858992,3.38307296288543,70.9975623145981,1.01724945450809,,,1.00069999694824,,very high,high,,medium,low,,medium,4.0,3.0,2.0,2.0,1.0,2.0,2.0
2205,South Asia (IDA & IBRD),TSA,2020,3172770463749.49,-4.98750173651176,3172448012222.77,29.3401016860698,10.701786473677,89.9725587652273,,25.976390980484,3.5292328591457,70.3622206982499,0.970749727379122,,,0.992489993572235,,very high,very low,,medium,low,,low,4.0,0.0,2.0,2.0,1.0,2.0,1.0
2206,South Asia (IDA & IBRD),TSA,2021,3717045071833.11,9.24659959728567,3633313606157.17,32.1325895667968,9.94475395897548,90.0765439199873,,27.1503504982647,7.19536279695098,67.8215299767513,0.842298209099239,,,,,very high,very high,,low,low,,,4.0,4.0,2.0,1.0,1.0,2.0,2.0
2207,South Asia (IDA & IBRD),TSA,2022,3930640287773.46,7.10115392630797,4017988257268.31,33.3730230791229,12.3435483630158,95.0682543676839,,26.3092218083012,5.84599851435458,72.0115731308447,0.805672047808918,,,,,very high,very high,,low,medium,,,4.0,4.0,2.0,1.0,2.0,2.0,2.0
2208,South Asia (IDA & IBRD),TSA,2023,4210302249458.65,8.50528885307943,4327722252599.97,32.9237448741537,14.5371180397496,93.4506694979497,,26.1261014704949,5.07631108497439,72.3247648783903,0.880272546944629,,,,,very high,very high,,low,medium,,,4.0,4.0,2.0,1.0,2.0,2.0,2.0
2209,South Asia (IDA & IBRD),TSA,2024,4512296631866.31,6.23259967615652,4465547260770.94,32.5426603489501,18.0589039340453,96.8983431722758,,25.4482842781708,3.46065234103293,,0.886479316682577,,,,,very high,very high,,medium,,,,4.0,4.0,2.0,2.0,2.0,2.0,2.0
2210,South Sudan,SSD,2015,11997800760.2242,-10.7933646271143,11669229567.3347,5.75075637151052,,52.0,,33.0945353993221,17.6893321393151,39.757,-1.14143555707987,,,0.685389995574951,,low,very low,,very low,very low,,very low,1.0,0.0,2.0,0.0,0.0,1.0,0.0
2211,South Sudan,SSD,2016,,,,,,51.0,4.9,,,36.72,-2.52965683465808,76.5,82.3,,,,,very low,,very low,very low,,2.0,,0.0,,0.0,0.0,
2212,South Sudan,SSD,2017,,,,,,56.0,,,,35.351,-5.41590990485178,,,,,,,,,very low,,,2.0,,,,0.0,,
2213,South Sudan,SSD,2018,,,,,,61.0,,,,51.905,-1.33625896422837,,,,,,,,,very low,,,2.0,,,,0.0,,
2214,South Sudan,SSD,2019,,,,,,65.0,,,,58.129,2.92439531185626,,,,,,,,,very low,,,2.0,,,,0.0,,
2215,South Sudan,SSD,2020,,,,,,69.0,,,,57.648,2.60487164966918,,,,,,,,,very low,,,2.0,,,,0.0,,
2216,South Sudan,SSD,2021,,,,,,74.0,,,,57.047,1.55179411079181,,,,,,,,,very low,,,2.0,,,,0.0,,
2217,South Sudan,SSD,2022,,,,,,72.0,,,,57.203,1.42002025455897,,,,,,,,,very low,,,2.0,,,,0.0,,
2218,South Sudan,SSD,2023,,,,,,72.0,,,,57.617,4.10816463205266,,,,,,,,,very low,,,2.0,,,,0.0,,
2219,South Sudan,SSD,2024,,,,,,72.0,,,,,3.92792442239756,,,,,,,,,,,,2.0,,,,,,
2220,Spain,ESP,2015,1206164777553.12,4.06086672473866,1332140437760.83,19.3734408230247,6.88833506484239,96.0,5.8,19.9230622051822,0.552441816045786,82.8317073170732,-0.0827492378541321,1.1,22.3,1.00452995300293,,high,high,low,very high,very high,medium,medium,3.0,3.0,1.0,4.0,4.0,2.0,2.0
2221,Spain,ESP,2016,1243015667917.12,2.91515598595787,1289771494424.84,19.0611122143393,7.80248141094868,97.0,5.8,19.7937250159622,0.372182539615821,83.3292682926829,0.0771658726133905,1.3,21.6,1.0102299451828,,high,medium,low,very high,very high,medium,high,3.0,2.0,1.0,4.0,4.0,2.0,3.0
2222,Spain,ESP,2017,1321754088818.83,2.89604207865007,1270878045676.5,19.5656670290524,6.99949013494316,98.0,6.2,19.9047199031815,1.25794431812474,83.2829268292683,0.243134086570712,0.8,21.5,1.01564002037048,,high,medium,low,high,very high,high,high,3.0,2.0,1.0,3.0,4.0,3.0,3.0
2223,Spain,ESP,2018,1431642809327.06,2.39541124478878,1381266801787.04,20.7061758213476,6.76693548745416,98.0,6.2,19.7385743840512,1.18735470237598,83.4317073170732,0.451573724507016,1.0,20.7,1.01686000823975,,high,low,low,very high,very high,medium,high,3.0,1.0,1.0,4.0,4.0,2.0,3.0
2224,Spain,ESP,2019,1403496387686.27,1.96117850841711,1439902451482.47,20.9088226144802,6.84640091103014,98.0,6.2,19.9779055762497,1.42867123652391,83.8317073170732,0.716697775475724,0.9,21.0,1.02180004119873,,high,low,low,high,very high,medium,very high,3.0,1.0,1.0,3.0,4.0,2.0,4.0
2225,Spain,ESP,2020,1289783836971.21,-10.9400706350371,1298163119785.96,20.6266482703898,7.76842135531122,96.0,6.0,20.1193927811735,1.13391454164042,82.2317073170732,0.510010189620998,1.1,21.7,1.02069997787476,,high,very low,low,very high,very high,medium,very high,3.0,0.0,1.0,4.0,4.0,2.0,4.0
2226,Spain,ESP,2021,1461244901852.69,6.68314420473001,1441412052672.53,21.8740337716536,9.39320382214351,95.0,6.4,20.3165748530524,2.55611236501613,83.1780487804878,0.178046695121711,0.7,20.4,,,very high,very high,low,high,very high,high,,4.0,4.0,1.0,3.0,4.0,3.0,2.0
2227,Spain,ESP,2022,1448850658406.62,6.37031712129601,1562166007499.26,22.6896137188078,12.5837187911388,97.0,6.6,21.2234793725829,4.69383953106939,83.1341463414634,0.718854879160094,0.8,20.2,,,very high,very high,low,low,very high,high,,4.0,4.0,1.0,1.0,4.0,3.0,2.0
2228,Spain,ESP,2023,1619481980719.64,2.46085796805582,1594533730942.1,21.1209265029601,9.56253561613111,96.0,6.5,19.9575232630573,6.24520480258481,83.8829268292683,1.17836618688432,0.8,,,,very high,medium,low,low,very high,high,,4.0,2.0,1.0,1.0,4.0,3.0,2.0
2229,Spain,ESP,2024,1725671652742.19,3.45525405630191,1638781067996.24,21.1732200987249,9.28447661569937,97.0,,19.4537517327028,2.89236477965287,,1.02121260938381,,,,,very high,medium,,medium,,,,4.0,2.0,2.0,2.0,2.0,2.0,2.0
2230,Sri Lanka,LKA,2015,85090301052.0465,4.20595547449241,82260406279.7854,34.2757988098221,0.891656259432803,99.0,,29.5354178735039,3.0143808039816,75.99,0.91981102654886,,,,20.8014354274166,medium,high,,medium,high,,,2.0,3.0,1.0,2.0,3.0,2.0,2.0
2231,Sri Lanka,LKA,2016,88000211171.5956,5.05362488994436,85316153829.6399,36.453044458329,0.94390431969077,99.0,7.1,30.4827177292135,5.44322171879568,76.136,1.13327749793807,3.8,16.0,1.01145994663239,18.9088666759476,medium,high,medium,low,high,low,high,2.0,3.0,2.0,1.0,3.0,1.0,3.0
2232,Sri Lanka,LKA,2017,94369350285.5814,6.46068127065753,90616814116.0505,39.7266305226638,1.0199370522552,99.0,,31.1282786464433,5.47284529625102,76.239,1.14388758411593,,,1.02471995353699,21.8690715229906,medium,very high,,low,high,,very high,2.0,4.0,1.0,1.0,3.0,2.0,4.0
2233,Sri Lanka,LKA,2018,94450015982.8405,2.31008425545845,94362583639.5747,38.0567747750533,,99.0,,30.0568195254141,4.29530619257301,76.485,1.0064319813899,,,1.02416002750397,36.0547284753285,medium,low,,medium,high,,very high,2.0,1.0,1.0,2.0,3.0,2.0,4.0
2234,Sri Lanka,LKA,2019,88998706296.5783,-0.220483886831275,92038846933.8123,34.1087160599303,1.10210418160865,99.0,7.4,29.1910098710383,3.8705276123282,76.698,0.611875945764341,2.7,14.3,,31.7328919801286,medium,very low,medium,medium,high,medium,,2.0,0.0,2.0,2.0,3.0,2.0,2.0
2235,Sri Lanka,LKA,2020,84335574581.5072,-4.62451503749502,85009368851.4084,32.8711231474519,1.25639280641254,96.0,,28.235832875126,3.10430535364954,76.928,0.530626559530355,,,,38.0133141864765,medium,very low,,medium,high,,,2.0,0.0,1.0,2.0,3.0,2.0,2.0
2236,Sri Lanka,LKA,2021,88556698937.7033,4.2074764951157,88955119526.5602,36.7330983742473,1.04519129609506,97.0,,29.9540097663376,8.02109164481612,76.278,1.07544995696428,,,,31.478444431029,medium,high,,very low,high,,,2.0,3.0,1.0,0.0,3.0,2.0,2.0
2237,Sri Lanka,LKA,2022,74143020262.8076,-7.34919301306745,80376668180.8098,27.2717494247654,1.0863745770214,99.0,,29.8058315790625,47.4638848208271,77.3,0.112772639779474,,,,20.2896271246193,medium,very low,,very low,high,,,2.0,0.0,1.0,0.0,3.0,2.0,2.0
2238,Sri Lanka,LKA,2023,83716142582.1945,-2.3298481898334,77861585828.8255,24.5850342832275,1.41723845257758,99.0,,25.7826769471156,16.6674742441681,77.483,-0.651320770103285,,,,16.0664255632604,medium,very low,,very low,high,,,2.0,0.0,1.0,0.0,3.0,2.0,2.0
2239,Sri Lanka,LKA,2024,98963185509.6499,5.00871930957159,84550766012.2108,26.9589666223169,1.53793971540437,99.0,,25.5288051289463,3.8390306898809,,-0.550589519145017,,,,23.7051670387884,medium,high,,medium,,,,2.0,3.0,1.0,2.0,2.0,2.0,2.0
2240,St. Kitts and Nevis,KNA,2015,957222222.222222,0.694135527876625,878911991.606733,,23.2803409936861,95.0,,22.7382472431805,-0.156232298668698,71.211,-0.004247366633328,,,0.992730021476746,,very low,low,,very high,low,,low,0.0,1.0,1.5,4.0,1.0,1.0,1.0
2241,St. Kitts and Nevis,KNA,2016,1006818518.51852,3.93270319273282,924579584.630431,,25.7634764740236,98.0,,24.5143300679441,1.20132522527356,71.227,-0.0254879889232652,,,0.997089982032776,,very low,high,,very high,low,,medium,0.0,3.0,1.5,4.0,1.0,1.0,2.0
2242,St. Kitts and Nevis,KNA,2017,1056977777.77778,0.220941147299996,960600277.837186,,34.6026368990477,93.0,,26.2859866005102,4.75051936491064,71.284,-0.0531208511827516,,,,,very low,very low,,low,low,,,0.0,0.0,1.5,1.0,1.0,1.0,3.0
2243,St. Kitts and Nevis,KNA,2018,1076548148.14815,2.00352549800972,1030739517.35985,,,96.0,,24.5506901344489,-0.14899986700226,71.336,-0.0893066039921832,,,,,very low,low,,very high,medium,,,0.0,1.0,1.5,4.0,2.0,1.0,3.0
2244,St. Kitts and Nevis,KNA,2019,1107855555.55556,2.93824658056356,1111548830.80444,,,97.0,,25.3018009434309,-0.0292580452551192,71.54,-0.119199673543347,,,,,very low,medium,,very high,medium,,,0.0,2.0,1.5,4.0,2.0,1.0,3.0
2245,St. Kitts and Nevis,KNA,2020,883922222.222222,-15.3018891740649,906481578.867368,,,95.0,,23.1359387242886,-5.79863650623996,71.181,-0.174799132141861,,,,,very low,very low,,very high,low,,,0.0,0.0,1.5,4.0,1.0,1.0,3.0
2246,St. Kitts and Nevis,KNA,2021,858622222.222222,0.367606879216311,891790056.96514,,,96.0,,22.5775143640975,-3.21801999787145,69.271,-0.228551998925832,,,0.965529978275299,,very low,very low,,very high,low,,very low,0.0,0.0,1.5,4.0,1.0,1.0,0.0
2247,St. Kitts and Nevis,KNA,2022,981429629.62963,10.4804941546807,982639766.45877,,,95.0,,21.7505830496705,3.45975195657428,70.313,-0.11554263524381,,,,,very low,very high,,medium,low,,,0.0,4.0,1.5,2.0,1.0,1.0,3.0
2248,St. Kitts and Nevis,KNA,2023,1055651851.85185,3.02127526129283,1021216580.55474,,,95.0,,21.3250720986857,4.40820443649315,72.145,0.104849849656036,,,,,very low,medium,,low,medium,,,0.0,2.0,1.5,1.0,2.0,1.0,3.0
2249,St. Kitts and Nevis,KNA,2024,1122388888.88889,0.312226855858171,1052361983.65387,,,95.0,,20.8513587091026,5.99094720553852,,0.181622041143753,,,,,very low,very low,,low,,,,0.0,0.0,1.5,1.0,1.0,1.0,3.0
2250,St. Lucia,LCA,2015,1807640740.74074,0.101917836412952,1577921343.17811,,4.5586955104063,97.0,5.5,10.8633516574705,3.2366568977984,72.932,0.439488105791393,0.1,25.0,0.977559983730316,6.97998165304012,very low,very low,low,medium,medium,very high,low,0.0,0.0,1.0,2.0,2.0,4.0,1.0
2251,St. Lucia,LCA,2016,1868544444.44444,3.42787214525211,1705217012.06565,,6.42816003025321,99.0,,10.9907295637127,-0.0566916594951152,72.552,0.422763651310013,,25.0,0.985069990158081,5.1211560150564,very low,medium,,very high,medium,,low,0.0,2.0,1.5,4.0,2.0,1.0,1.0
2252,St. Lucia,LCA,2017,1998503703.7037,3.37982617272246,1809461993.99497,,4.56902283276527,87.0,,10.8835128503547,3.45839282975224,72.522,0.395468542730377,,,0.996299982070923,4.45204330406903,very low,medium,,medium,medium,,medium,0.0,2.0,1.5,2.0,2.0,1.0,2.0
2253,St. Lucia,LCA,2018,2060955555.55556,2.88677902171601,1958014133.52651,,14.3495987473129,86.0,,9.85698830819217,0.23146946975146,72.655,0.382048183874964,,,1.00641000270844,4.28696169696867,very low,medium,,very high,medium,,high,0.0,2.0,1.5,4.0,2.0,1.0,3.0
2254,St. Lucia,LCA,2019,2095344444.44444,-0.700322396299441,1971989189.90381,,10.5277013660072,96.0,,9.04474293097749,2.38561896333619,72.249,0.3631466895222,,,0.998480021953583,4.08735275037941,very low,very low,,high,medium,,medium,0.0,0.0,1.5,3.0,2.0,1.0,2.0
2255,St. Lucia,LCA,2020,1499274074.07407,-24.3614732129122,1525779290.93788,,9.33224017462958,89.0,,12.6673649469867,-5.40187147008332,72.308,0.330981923965865,,,1.00592994689941,8.78541994400226,very low,very low,,very high,medium,,high,0.0,0.0,1.5,4.0,2.0,1.0,3.0
2256,St. Lucia,LCA,2021,1867185185.18518,11.598783583643,1759372823.34208,,,77.0,,11.2859523148332,11.5955561606297,69.119,0.152478363043745,,,,6.02466723328282,very low,very high,,very low,low,,,0.0,4.0,1.5,0.0,1.0,1.0,3.0
2257,St. Lucia,LCA,2022,2342714814.81481,20.3884431828414,2099184232.2281,,,81.0,,8.86594059124188,4.21907942448767,72.67,0.144975018605125,,,,3.88133907143239,very low,very high,,medium,medium,,,0.0,4.0,1.5,2.0,2.0,1.0,3.0
2258,St. Lucia,LCA,2023,2430166666.66667,2.20988276526516,2230845742.20807,,,85.0,,9.68490196526682,1.49011520385767,72.697,0.281512532799571,,,,4.66340645580706,very low,low,,high,medium,,,0.0,1.0,1.5,3.0,2.0,1.0,3.0
2259,St. Lucia,LCA,2024,2549062962.96296,3.89175024218898,2272161125.09326,,,83.0,,9.75347513320073,0.963277537815245,,0.255689791113258,,,,4.74628702405992,very low,high,,very high,,,,0.0,3.0,1.5,4.0,1.0,1.0,3.0
2260,St. Martin (French part),MAF,2015,,1.0,,,,,,,,79.829,-0.216522625657602,,,,,,low,,,very high,,,2.0,1.0,,,4.0,,
2261,St. Martin (French part),MAF,2016,,5.0,,,,,,,,79.885,-0.520499136043373,,,,,,high,,,very high,,,2.0,3.0,,,4.0,,
2262,St. Martin (French part),MAF,2017,,-8.00000324038295,,,,,,,,78.762,-0.913371749973348,,,,,,very low,,,high,,,2.0,0.0,,,3.0,,
2263,St. Martin (French part),MAF,2018,,-7.99999506898229,,,,,,,,80.029,-2.26505586002549,,,,,,very low,,,very high,,,2.0,0.0,,,4.0,,
2264,St. Martin (French part),MAF,2019,652206037.103874,6.50000363700821,,,,,,,,80.078,-4.96694243141292,,,,,,very high,,,very high,,,2.0,4.0,,,4.0,,
2265,St. Martin (French part),MAF,2020,,-12.500002246731,,,,,,,,80.085,-7.51568506574733,,,,,,very low,,,very high,,,2.0,0.0,,,4.0,,
2266,St. Martin (French part),MAF,2021,649206262.847519,4.89999967133534,,,,,,,,80.206,-5.91294053455205,,,,,,high,,,very high,,,2.0,3.0,,,4.0,,
2267,St. Martin (French part),MAF,2022,,,,,,,,,,80.236,-3.70935422542636,,,,,,,,,very high,,,2.0,,,,4.0,,
2268,St. Martin (French part),MAF,2023,,,,,,,,,,80.224,-4.80716831631216,,,,,,,,,very high,,,2.0,,,,4.0,,
2269,St. Martin (French part),MAF,2024,,,,,,,,,,,-5.16855018990472,,,,,,,,,,,,2.0,,,,,,
2270,St. Vincent and the Grenadines,VCT,2015,786555555.555555,2.78509791763551,760603349.877167,,0.0,99.0,,14.9489099213637,-0.733844282887702,70.463,-0.536144317925753,,,0.997340023517609,11.535994348576,very low,medium,,very high,low,,medium,0.0,2.0,1.5,4.0,1.0,1.0,2.0
2271,St. Vincent and the Grenadines,VCT,2016,814303703.703704,4.1496810046981,795676177.999378,,0.0040103138372429,99.0,,14.3822033821215,-0.597098092991786,70.7,-0.572879410655285,,,1.00497996807098,13.4120433776443,very low,high,,very high,low,,medium,0.0,3.0,1.5,4.0,1.0,1.0,2.0
2272,St. Vincent and the Grenadines,VCT,2017,844040740.740741,1.54810173239956,816293564.9721,,0.0008197641255419,99.0,,14.6706100723592,2.07166296905494,71.013,-0.647135439549124,,,0.991419970989227,13.9155313043729,very low,low,,high,low,,low,0.0,1.0,1.5,3.0,1.0,1.0,1.0
2273,St. Vincent and the Grenadines,VCT,2018,884329629.62963,3.1756114423991,878661027.356113,,0.0010892882727813,99.0,,14.5575849461195,1.54854733183845,71.017,-0.699944450029761,,,1.00522005558014,14.459751142993,very low,medium,,high,low,,medium,0.0,2.0,1.5,3.0,1.0,1.0,2.0
2274,St. Vincent and the Grenadines,VCT,2019,910481481.481481,0.668428481084234,906227408.996564,,9.92617584682862,99.0,,13.69401619005,2.27362552784307,70.994,-0.725995928811949,,,,13.6960791658541,very low,low,,high,low,,,0.0,1.0,1.5,3.0,1.0,1.0,3.0
2275,St. Vincent and the Grenadines,VCT,2020,864566666.666667,-4.26892434422649,865793310.933347,,0.0,99.0,,12.5582072800332,-0.808506001440463,69.605,-0.617259161571258,,,,22.4886217828313,very low,very low,,very high,low,,,0.0,0.0,1.5,4.0,1.0,1.0,3.0
2276,St. Vincent and the Grenadines,VCT,2021,888677777.777778,2.09340124465459,896994153.288691,,0.0034502487133053,96.0,,12.8730573511209,0.681148367198119,69.132,-0.663868269423874,,,,23.3152782144474,very low,low,,very high,low,,,0.0,1.0,1.5,4.0,1.0,1.0,3.0
2277,St. Vincent and the Grenadines,VCT,2022,989188888.888889,3.1108330034352,970471382.51815,,4.0070872997932,99.0,,14.6172883881669,7.95198033702901,71.191,-0.776041417794061,,,,11.8873905534564,very low,medium,,very low,low,,,0.0,2.0,1.5,0.0,1.0,1.0,3.0
2278,St. Vincent and the Grenadines,VCT,2023,1072237037.03704,5.32636472098717,1051852679.26228,,4.93442861881868,90.0,,14.7472919199735,2.91400510607961,71.23,-0.711025816110263,,,,11.0998163297979,very low,high,,medium,low,,,0.0,3.0,1.5,2.0,1.0,1.0,3.0
2279,St. Vincent and the Grenadines,VCT,2024,1157207407.40741,4.06183490050209,1112783707.07169,,,99.0,,15.4209047323377,3.71197890609302,,-0.700214310937747,,,,10.089413090495,very low,high,,medium,,,,0.0,3.0,1.5,2.0,1.0,1.0,3.0
2280,Sub-Saharan Africa,SSF,2015,1688024093175.49,2.93349224419013,1773230785188.84,24.4848904657793,6.03746707848887,67.9114004160667,,24.0845054213634,2.91797501124348,59.398721466191,2.69786163686542,45.5,,0.930710017681122,,very high,medium,,medium,very low,very low,very low,4.0,2.0,2.0,2.0,0.0,0.0,0.0
2281,Sub-Saharan Africa,SSF,2016,1531896244777.67,1.23789307986233,1634804458898.78,24.2013605603209,5.53448949671849,68.2637307731822,,23.2720012370008,4.59345286835512,59.8121001978138,2.65386426029608,45.3,,0.931410014629364,,very high,low,,low,very low,very low,very low,4.0,1.0,2.0,1.0,0.0,0.0,0.0
2282,Sub-Saharan Africa,SSF,2017,1672127811803.69,2.50364867338814,1575871209670.83,24.5237699684756,5.58553129769081,69.7586398716598,,24.9900049159572,4.79693226172806,60.1584015341066,2.63563421698701,45.0,,0.935850024223328,,very high,medium,,low,very low,very low,very low,4.0,2.0,2.0,1.0,0.0,0.0,0.0
2283,Sub-Saharan Africa,SSF,2018,1798796101321.48,2.79599960832644,1674364842139.27,24.2067946433439,6.38179252845842,70.2744708583412,,26.4005791467245,3.93114366435561,60.7667275136709,2.6524755991363,44.6,,0.938870012760162,,very high,medium,,medium,very low,very low,very low,4.0,2.0,2.0,2.0,0.0,0.0,0.0
2284,Sub-Saharan Africa,SSF,2019,2045711007848.14,2.60045190740452,1841982608863.66,21.2236835807486,6.46945069251761,71.0593846139011,,24.6825416417323,2.39950367324123,61.1293218424873,2.60704344275351,44.4,,0.939180016517639,,very high,medium,,high,very low,very low,very low,4.0,2.0,2.0,3.0,0.0,0.0,0.0
2285,Sub-Saharan Africa,SSF,2020,1902392262699.06,-3.23642852363861,1854995463212.26,19.9016690576482,5.4289347687347,69.7985439625696,,23.1451882109321,4.34500597640348,61.1675270829902,2.57341526368873,46.4,,0.940919995307922,,very high,very low,,low,very low,very low,very low,4.0,0.0,2.0,1.0,0.0,0.0,0.0
2286,Sub-Saharan Africa,SSF,2021,2140795804040.0,3.65270461847631,2064249084242.07,20.6268036414187,4.74067014940205,68.1201149750491,,24.0158267444545,5.63049185397639,60.7034363660672,2.53359221017648,46.6,,,,very high,medium,,low,very low,very low,,4.0,2.0,2.0,1.0,0.0,0.0,2.0
2287,Sub-Saharan Africa,SSF,2022,2292617010267.0,4.06140756050381,2219552083825.58,21.5824283689986,5.68294386400332,67.6068126151618,,24.8176549407583,8.28575776498705,61.8571795894802,2.48727039207262,46.4,,,,very high,high,,very low,very low,very low,,4.0,3.0,2.0,0.0,0.0,0.0,2.0
2288,Sub-Saharan Africa,SSF,2023,2117597425394.65,2.7159883966887,2227038730131.19,22.2305720746048,5.02727595472794,68.3019243507841,,24.9807752766816,5.11334789603121,62.6028071536951,2.46538573177545,46.5,,,,very high,medium,,low,very low,very low,,4.0,2.0,2.0,1.0,0.0,0.0,2.0
2289,Sub-Saharan Africa,SSF,2024,1979078503991.37,3.59733324708964,2062284133936.96,24.1017537269599,,69.0788418180521,,25.2670056835849,4.97233718317079,,2.44275570503129,46.0,,,,very high,medium,,low,,very low,,4.0,2.0,2.0,1.0,2.0,0.0,2.0
2290,Sub-Saharan Africa (IDA & IBRD countries),TSS,2015,1688024093175.49,2.93349224419011,1773230785188.84,24.4848904657793,6.03746707848888,67.9114004160667,,24.0845054213634,2.91797501124348,59.398721466191,2.69786163686542,,,0.930710017681122,,very high,medium,,medium,very low,,very low,4.0,2.0,2.0,2.0,0.0,2.0,0.0
